topic,label,events,resourceURI
http://dbpedia.org/resource/Processor_Direct_Slot,Processor Direct Slot,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Elasticsearch,Elasticsearch,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Moodle,Moodle,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Monty_Python,Monty Python,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Usenet_newsgroup,Usenet newsgroup,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Proxemics,Proxemics,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Israel_Defense_Forces,Israel Defense Forces,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Google,Google,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Scikit-learn,Scikit-learn,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Contact_(1997_American_film),Contact (1997 American film),file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Machine_learning,Machine learning,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Web_search_engine,Web search engine,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Web_server,Web server,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Sport_Club_Internacional,Sport Club Internacional,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Dog,Dog,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Definiteness_of_a_matrix,Definiteness of a matrix,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/English_language,English language,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Array_data_structure,Array data structure,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Canada,Canada,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Cosine_similarity,Cosine similarity,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Apache_Lucene,Apache Lucene,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/FAQ,FAQ,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/General_officer,General officer,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Library,Library,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Similarity_measure,Similarity measure,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/Computer_network,Computer network,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific,College of Osteopathic Medicine of the Pacific,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/NuBus,NuBus,file:///data/COMP474_lab_7,file:///./COMP/474/Lectures/7/lab/html/COMP-474-2204-UU_Lab_Session_#7.html
http://dbpedia.org/resource/K-nearest_neighbors_algorithm,K-nearest neighbors algorithm,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Statistical_classification,Statistical classification,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Dependent_and_independent_variables,Dependent and independent variables,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/FAQ,FAQ,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/General_officer,General officer,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Azimuth,Azimuth,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Support-vector_machine,Support-vector machine,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/This_Week_(American_TV_program),This Week (American TV program),file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Chlorine_monofluoride,Chlorine monofluoride,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Regression_analysis,Regression analysis,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/NumPy,NumPy,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Noun_phrase,Noun phrase,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Group_Selection_(book),Group Selection (book),file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Confusion_matrix,Confusion matrix,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Wine,Wine,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Cartilage_oligomeric_matrix_protein,Cartilage oligomeric matrix protein,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Test_cricket,Test cricket,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Tfâidf,Tfâidf,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Conscription_in_the_United_States,Conscription in the United States,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Proxemics,Proxemics,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Monty_Python,Monty Python,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Scikit-learn,Scikit-learn,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Contact_(1997_American_film),Contact (1997 American film),file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Moodle,Moodle,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Formula_One,Formula One,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Machine_learning,Machine learning,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Sport_Club_Internacional,Sport Club Internacional,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Algorithm,Algorithm,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Canada,Canada,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/English_language,English language,file:///data/COMP474_lab_8,file:///./COMP/474/Lectures/8/lab/html/COMP-474-2204-UU_Lab_Session_#8.html
http://dbpedia.org/resource/Paris,Paris,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Ontology,Ontology,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Linux,Linux,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Canada,Canada,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/JSON,JSON,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/European_Union,European Union,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Microsoft_Windows,Microsoft Windows,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Stevedore,Stevedore,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Concordia_University,Concordia University,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/FAQ,FAQ,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/CURL,CURL,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Quebec,Quebec,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/General_officer,General officer,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/RDF_Schema,RDF Schema,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/SPARQL,SPARQL,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific,College of Osteopathic Medicine of the Pacific,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/NeXtProt,NeXtProt,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/This_Week_(American_TV_program),This Week (American TV program),file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Loyola_University_Maryland,Loyola University Maryland,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Knowledge_Graph,Knowledge Graph,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Conscription,Conscription,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/City,City,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/DBpedia,DBpedia,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Group_Selection_(book),Group Selection (book),file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Query_string,Query string,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Hilton_Worldwide,Hilton Worldwide,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Test_cricket,Test cricket,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Montreal,Montreal,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/West_Digital_Television,West Digital Television,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Application_programming_interface_key,Application programming interface key,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Domain-specific_language,Domain-specific language,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Application_programming_interface,Application programming interface,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Natural_language_processing,Natural language processing,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Google_Assistant,Google Assistant,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Proxemics,Proxemics,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Monty_Python,Monty Python,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Source_lines_of_code,Source lines of code,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Spruce,Spruce,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Semantic_Web,Semantic Web,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Contact_(1997_American_film),Contact (1997 American film),file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Type_056_corvette,Type 056 corvette,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Wikidata,Wikidata,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Moodle,Moodle,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Main_Page,Main Page,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Cloud_computing,Cloud computing,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/MacOS,MacOS,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Level_of_detail,Level of detail,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Application_layer,Application layer,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/GitHub,GitHub,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Computer_science,Computer science,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Whitelisting,Whitelisting,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Pablo_Picasso,Pablo Picasso,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Web_server,Web server,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Sport_Club_Internacional,Sport Club Internacional,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
http://dbpedia.org/resource/Representational_state_transfer,Representational state transfer,file:///data/COMP474_lab_5,file:///./COMP/474/Lectures/5/lab/html/COMP-474-2204-UU_Lab_Session_#5.html
